formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
PmRbO3,Pm,Rb,cubic,-0.7,1.707,-0.004,16.433,0.0,4.347,4.347,4.347,90.0,90.0,90.0,-2.941,Pm1 Rb1 O3,8.0,61.0,53.0,24.4,19.68,8.0,4.0,87.0,83.0,57.2,35.76,87.0,15.9994,145.0,129.0006,55.6932,47.63256,15.9994,54.8,1373.0,1318.2,369.972,401.2112,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,220.0,154.0,123.4,68.88,66.0,0.82,3.44,2.62,2.459,1.1772,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,1.0,7.0,6.0,5.2,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,1.0,9.0,8.0,3.2,2.32,2.0,9.105,90.7225,81.6175,30.376,25.5252,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Pm0+1 Rb0+1 O0+3,0.0,0.0,0.0,0.0
OsTmO3,Os,Tm,cubic,-0.697,1.792,1.01,14.888,0.0,4.207,4.207,4.207,90.0,90.0,90.0,-7.861,Os1 Tm1 O3,8.0,76.0,68.0,33.8,30.96,8.0,37.0,87.0,50.0,71.0,19.2,87.0,15.9994,190.23,174.2306,81.432482,78.5196984,15.9994,54.8,3306.0,3251.2,1057.68,1203.456,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,190.0,124.0,106.4,48.48,66.0,1.25,3.44,2.19,2.754,0.8232,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,14.0,14.0,5.4,6.48,0.0,6.0,22.0,16.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,4.0,3.0,2.2,0.72,2.0,9.105,29.78,20.675,14.237,6.2172,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Os3+1 Tm3+1 O2-3,-2.0,3.0,5.0,3.273268354
PtCrO3,Pt,Cr,cubic,-0.692,0.897,0.003,10.807,0.0,3.781,3.781,3.781,90.0,90.0,90.0,-0.677,Pt1 Cr1 O3,8.0,78.0,70.0,25.2,21.12,8.0,49.0,87.0,38.0,74.6,14.88,87.0,15.9994,195.084,179.0846,59.01566,54.427336,15.9994,54.8,2180.0,2125.2,877.16,986.832,54.8,6.0,16.0,10.0,12.8,3.84,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,139.0,73.0,94.6,34.32,66.0,1.66,3.44,1.78,2.852,0.7056,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,2.8,3.36,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,24.0,18.0,9.6,5.76,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.8,1.28,2.0,9.105,15.02,5.915,10.705,1.92,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Pt4+1 Cr2+1 O2-3,-2.0,4.0,6.0,3.380617019
RhGeO3,Rh,Ge,cubic,-0.686,0.758,0.597,10.376,0.0,3.73,3.73,3.73,90.0,90.0,90.0,1.023,Rh1 Ge1 O3,8.0,45.0,37.0,20.2,14.64,8.0,59.0,87.0,28.0,79.8,8.64,87.0,15.9994,102.9055,86.9061,44.70874,34.451208,15.9994,54.8,2237.0,2182.2,722.56,801.312,54.8,9.0,16.0,7.0,14.2,2.16,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,142.0,76.0,92.0,31.2,66.0,2.01,3.44,1.43,2.922,0.6216,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.2,2.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,23.005,13.9,12.792,4.4244,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Rh3+1 Ge3+1 O2-3,-2.0,3.0,5.0,3.273268354
RhGeO3,Rh,Ge,cubic,-0.686,0.758,0.597,10.376,0.0,3.73,3.73,3.73,90.0,90.0,90.0,1.023,Rh1 Ge1 O3,8.0,45.0,37.0,20.2,14.64,8.0,59.0,87.0,28.0,79.8,8.64,87.0,15.9994,102.9055,86.9061,44.70874,34.451208,15.9994,54.8,2237.0,2182.2,722.56,801.312,54.8,9.0,16.0,7.0,14.2,2.16,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,142.0,76.0,92.0,31.2,66.0,2.01,3.44,1.43,2.922,0.6216,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.2,2.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,23.005,13.9,12.792,4.4244,9.105,0.0,0.383,0.383,0.0766,0.12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Rh3+1 Ge3+1 O2-3,-2.0,3.0,5.0,3.273268354
BiIrO3,Bi,Ir,cubic,-0.685,0.557,0.0,12.755,0.0,3.995,3.995,3.995,90.0,90.0,90.0,0.257,Bi1 Ir1 O3,8.0,83.0,75.0,36.8,34.56,8.0,60.0,87.0,27.0,81.4,8.56,87.0,15.9994,208.9804,192.981,89.83912,88.607664,15.9994,54.8,2739.0,2684.2,689.56,819.776,54.8,9.0,16.0,7.0,14.4,2.16,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,148.0,82.0,97.4,37.68,66.0,2.02,3.44,1.42,2.908,0.6384,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,29.0,23.0,14.0,9.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,32.95,23.845,14.895,7.222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,54.6,68.16,12.0,Bi3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
GaIrO3,Ga,Ir,cubic,-0.682,0.848,0.121,11.978,0.0,3.912,3.912,3.912,90.0,90.0,90.0,1.044,Ga1 Ir1 O3,8.0,77.0,69.0,26.4,22.08,8.0,60.0,87.0,27.0,79.0,9.6,87.0,15.9994,192.217,176.2176,61.98764,55.185888,15.9994,54.8,2739.0,2684.2,641.262,839.0952,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,141.0,75.0,92.2,31.44,66.0,1.81,3.44,1.63,2.866,0.6888,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,23.0,17.0,10.8,5.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,18.8575,9.7525,12.0765,3.5658,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,Ga3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
IrHoO3,Ir,Ho,cubic,-0.682,1.735,0.804,15.449,0.0,4.259,4.259,4.259,90.0,90.0,90.0,-8.17,Ir1 Ho1 O3,8.0,77.0,69.0,33.6,30.72,8.0,33.0,87.0,54.0,70.8,19.44,87.0,15.9994,192.217,176.2176,81.029104,78.0356448,15.9994,54.8,2739.0,2684.2,930.08,1050.336,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,192.0,126.0,106.2,48.24,66.0,1.23,3.44,2.21,2.75,0.828,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,14.0,14.0,5.0,6.0,0.0,6.0,23.0,17.0,10.8,5.76,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,30.73333333,21.62833333,14.45166667,6.512666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ir3+1 Ho3+1 O2-3,-2.0,3.0,5.0,3.273268354
TiPdO3,Ti,Pd,cubic,-0.68,1.526,0.223,11.839,0.0,3.897,3.897,3.897,90.0,90.0,90.0,-1.399,Ti1 Pd1 O3,8.0,46.0,38.0,18.4,12.48,8.0,43.0,87.0,44.0,73.2,16.56,87.0,15.9994,106.42,90.4206,40.45704,29.349168,15.9994,54.8,1941.0,1886.2,786.69,878.268,54.8,4.0,16.0,12.0,12.4,4.32,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,160.0,94.0,99.4,40.08,66.0,1.54,3.44,1.9,2.812,0.7536,3.44,0.0,2.0,2.0,1.6,0.64,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,16.69,7.585,11.683,3.0936,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ti4+1 Pd2+1 O2-3,-2.0,4.0,6.0,3.380617019
MoFeO3,Mo,Fe,cubic,-0.677,1.263,1.6,10.904,0.0,3.792,3.792,3.792,90.0,90.0,90.0,-2.265,Mo1 Fe1 O3,8.0,42.0,34.0,18.4,12.48,8.0,50.0,87.0,37.0,73.2,16.56,87.0,15.9994,95.96,79.9606,39.96064,28.753488,15.9994,54.8,2896.0,2841.2,974.28,1103.376,54.8,6.0,16.0,10.0,12.4,4.32,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,154.0,88.0,96.8,36.96,66.0,1.83,3.44,1.61,2.862,0.6936,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,6.0,6.0,2.2,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.4,0.64,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2,1.44,2.0,9.105,15.69,6.585,10.747,1.9772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0,Mo3+1 Fe3+1 O2-3,-2.0,3.0,5.0,3.273268354
PdOsO3,Pd,Os,orthorhombic,-0.676,0.305,0.002,10.869,0.0,5.251,5.576,7.425,90.0,90.0,90.0,2.777,Pd1 Os1 O3,8.0,76.0,68.0,29.2,25.44,8.0,57.0,87.0,30.0,76.0,13.2,87.0,15.9994,190.23,174.2306,68.92964,63.516288,15.9994,54.8,3306.0,3251.2,1059.69,1205.868,54.8,8.0,16.0,8.0,13.2,3.36,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,144.0,78.0,96.2,36.24,66.0,2.2,3.44,1.24,2.944,0.5952,3.44,0.0,2.0,2.0,1.6,0.64,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,3.2,3.84,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,22.0,16.0,10.0,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,14.41,5.305,11.163,2.4696,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pd2+1 Os4+1 O2-3,-2.0,4.0,6.0,3.380617019
PtPmO3,Pt,Pm,cubic,-0.676,1.511,0.605,17.29,0.0,4.422,4.422,4.422,90.0,90.0,90.0,-7.492,Pt1 Pm1 O3,8.0,78.0,70.0,32.6,29.52,8.0,21.0,87.0,66.0,69.0,21.6,87.0,15.9994,195.084,179.0846,77.61644,73.940448,15.9994,54.8,2041.4,1986.6,715.76,793.152,54.8,3.0,16.0,13.0,12.2,4.56,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,199.0,133.0,106.6,48.72,66.0,1.155,3.44,2.285,2.751,0.8268,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,3.8,4.56,0.0,6.0,24.0,18.0,9.8,5.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,3.4,2.24,2.0,9.105,33.8425,24.7375,15.2355,7.4428,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pt0+1 Pm0+1 O0+3,0.0,0.0,0.0,0.0
ReDyO3,Re,Dy,cubic,-0.674,2.02,0.797,15.606,0.0,4.273,4.273,4.273,90.0,90.0,90.0,-8.509,Re1 Dy1 O3,8.0,75.0,67.0,33.0,30.0,8.0,31.0,87.0,56.0,69.2,21.36,87.0,15.9994,186.207,170.2076,79.34104,76.009968,15.9994,54.8,3459.0,3404.2,1061.68,1208.256,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,192.0,126.0,108.2,50.64,66.0,1.22,3.44,2.22,2.688,0.9024,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,4.8,5.76,0.0,6.0,21.0,15.0,10.2,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,31.24,22.135,14.642,6.6444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Re3+1 Dy3+1 O2-3,-2.0,3.0,5.0,3.273268354
VIrO3,V,Ir,cubic,-0.674,1.148,0.415,11.877,0.0,3.901,3.901,3.901,90.0,90.0,90.0,-1.0,V1 Ir1 O3,8.0,77.0,69.0,24.8,20.88,8.0,46.0,87.0,41.0,73.4,16.32,87.0,15.9994,192.217,176.2176,58.23134,53.594264,15.9994,54.8,2739.0,2684.2,1017.28,1154.976,54.8,5.0,16.0,11.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,153.0,87.0,98.4,38.88,66.0,1.63,3.44,1.81,2.83,0.732,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,14.0,14.0,2.8,4.48,0.0,5.0,23.0,18.0,9.2,5.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,7.0,7.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,14.21,5.105,10.907,2.1624,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,V3+1 Ir3+1 O2-3,-2.0,3.0,5.0,3.273268354
NbSbO3,Nb,Sb,cubic,-0.672,1.584,0.647,13.717,0.0,4.093,4.093,4.093,90.0,90.0,90.0,0.34,Nb1 Sb1 O3,8.0,51.0,43.0,23.2,18.24,8.0,47.0,87.0,40.0,78.6,12.64,87.0,15.9994,121.76,105.7606,52.532916,43.8402192,15.9994,54.8,2750.0,2695.2,763.636,850.6032,54.8,5.0,16.0,11.0,13.6,3.44,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,164.0,98.0,100.2,41.04,66.0,1.6,3.44,1.84,2.794,0.7752,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.8,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.6,2.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,31.56,22.455,15.411,7.5672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,Nb3+1 Sb3+1 O2-3,-2.0,3.0,5.0,3.273268354
HfPtO3,Hf,Pt,cubic,-0.671,1.87,0.008,12.68,0.0,3.987,3.987,3.987,90.0,90.0,90.0,-4.457,Hf1 Pt1 O3,8.0,78.0,70.0,34.8,32.16,8.0,45.0,87.0,42.0,73.8,15.84,87.0,15.9994,195.084,179.0846,84.31444,81.978048,15.9994,54.8,2506.0,2451.2,942.36,1065.072,54.8,4.0,16.0,12.0,12.4,4.32,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,175.0,109.0,101.8,42.96,66.0,1.3,3.44,2.14,2.78,0.792,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,14.0,14.0,5.6,6.72,0.0,6.0,24.0,18.0,12.0,7.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.2,1.92,2.0,9.105,22.2,13.095,12.907,4.5624,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Hf4+1 Pt2+1 O2-3,-2.0,4.0,6.0,3.380617019
NbAsO3,Nb,As,cubic,-0.668,1.556,0.54,11.909,0.0,3.905,3.905,3.905,90.0,90.0,90.0,-0.092,Nb1 As1 O3,8.0,41.0,33.0,19.6,13.92,8.0,47.0,87.0,40.0,78.4,12.56,87.0,15.9994,92.90638,76.90698,43.165236,32.5990032,15.9994,54.8,2750.0,2695.2,800.88,895.296,54.8,5.0,16.0,11.0,13.6,3.44,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,164.0,98.0,96.2,36.24,66.0,1.6,3.44,1.84,2.82,0.744,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.8,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.6,2.96,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,22.175,13.07,13.534,5.3148,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,Nb3+1 As3+1 O2-3,-2.0,3.0,5.0,3.273268354
AlRhO3,Al,Rh,cubic,-0.666,1.433,0.082,11.614,0.0,3.872,3.872,3.872,90.0,90.0,90.0,-2.563,Al1 Rh1 O3,8.0,45.0,37.0,16.4,11.44,8.0,59.0,87.0,28.0,78.6,10.08,87.0,15.9994,102.9055,86.9061,35.57704772,26.93138091,15.9994,54.8,2237.0,2182.2,666.974,734.6088,54.8,9.0,16.0,7.0,14.0,2.4,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,142.0,76.0,92.2,31.44,66.0,1.61,3.44,1.83,2.842,0.7176,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.0,1.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,16.48,7.375,11.487,2.8584,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,Al3+1 Rh3+1 O2-3,-2.0,3.0,5.0,3.273268354
